year, month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct, weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted, arr_delay, carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2019,9,EV,ExpressJet Airlines LLC,CRP,"Corpus Christi, TX: Corpus Christi International",104,19,8.88,0,4.1,0,6.02,5,0,1342,744,0,208,0,390
2019,9,EV,ExpressJet Airlines LLC,CRW,"Charleston/Dunbar, WV: Yeager",58,15,3.68,0,4.56,0,6.76,1,0,1258,252,0,285,0,721
2019,9,EV,ExpressJet Airlines LLC,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",227,53,17.04,0.48,21.31,0,14.16,9,0,3689,1258,22,1218,0,1191
2019,9,EV,ExpressJet Airlines LLC,DAY,"Dayton, OH: James M Cox/Dayton International",54,22,11.88,0,4.88,0,5.24,2,0,1407,626,0,279,0,502
2019,9,EV,ExpressJet Airlines LLC,DCA,"Washington, DC: Ronald Reagan Washington National",209,32,12.34,0.59,8.55,0,10.52,4,0,2486,1171,96,549,0,670
2019,9,EV,ExpressJet Airlines LLC,DSM,"Des Moines, IA: Des Moines International",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,9,EV,ExpressJet Airlines LLC,DTW,"Detroit, MI: Detroit Metro Wayne County",33,4,0.94,0,2.56,0,0.5,1,0,134,29,0,95,0,10
2019,9,EV,ExpressJet Airlines LLC,ECP,"Panama City, FL: Northwest Florida Beaches International",84,17,3.51,0.45,7.29,0,5.76,5,0,909,157,17,324,0,411
2019,9,EV,ExpressJet Airlines LLC,ELP,"El Paso, TX: El Paso International",46,5,2,0,2,0,1,4,0,161,66,0,47,0,48
2019,9,EV,ExpressJet Airlines LLC,ERI,"Erie, PA: Erie International/Tom Ridge Field",,,,,,,,,,,,,,,
2019,9,EV,ExpressJet Airlines LLC,EVV,"Evansville, IN: Evansville Regional",4,1,1,0,0,0,0,0,0,87,87,0,0,0,0
2019,9,EV,ExpressJet Airlines LLC,EWR,"Newark, NJ: Newark Liberty International",957,245,29.11,0,138.72,0,77.17,32,2,25351,4407,0,14059,0,6885
2019,9,EV,ExpressJet Airlines LLC,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",85,20,5.16,1,7.88,0,5.96,4,0,982,219,57,227,0,479
2019,9,EV,ExpressJet Airlines LLC,GRB,"Green Bay, WI: Green Bay Austin Straubel International",102,28,4.81,0.97,13.06,0,9.16,5,0,1278,228,66,436,0,548
2019,9,EV,ExpressJet Airlines LLC,GRK,"Killeen, TX: Robert Gray AAF",86,16,4.59,0.7,4.46,0,6.25,6,0,1090,500,111,200,0,279
2019,9,EV,ExpressJet Airlines LLC,GRR,"Grand Rapids, MI: Gerald R. Ford International",31,7,3.25,0,1.73,0,2.02,3,1,494,296,0,123,0,75
2019,9,EV,ExpressJet Airlines LLC,GSO,"Greensboro/High Point, NC: Piedmont Triad International",51,14,8.56,0,2.54,0,2.91,0,0,1120,744,0,195,0,181
2019,9,EV,ExpressJet Airlines LLC,GSP,"Greer, SC: Greenville-Spartanburg International",71,16,8.59,0,4.76,0,2.65,1,0,1797,1063,0,405,0,329
2019,9,EV,ExpressJet Airlines LLC,HOB,"Hobbs, NM: Lea County Regional",56,12,3.73,0.23,1.34,0,6.7,2,0,798,301,29,39,0,429
2019,9,EV,ExpressJet Airlines LLC,HRL,"Harlingen/San Benito, TX: Valley International",54,8,3,0,2.54,0,2.46,1,0,442,58,0,132,0,252
2019,9,EV,ExpressJet Airlines LLC,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",102,31,7.94,0.63,9.45,0,12.98,4,0,1832,456,60,547,0,769
2019,9,EV,ExpressJet Airlines LLC,IAH,"Houston, TX: George Bush Intercontinental/Houston",3063,769,91.36,18.12,470.38,0,189.14,189,14,55359,11700,2365,26880,0,14414
2019,9,EV,ExpressJet Airlines LLC,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",87,18,6.79,0.56,7.09,0,3.56,3,0,1196,576,35,338,0,247
2019,9,EV,ExpressJet Airlines LLC,IND,"Indianapolis, IN: Indianapolis International",215,44,13.04,1.94,15.16,0,13.85,5,0,3248,1202,78,834,0,1134
2019,9,EV,ExpressJet Airlines LLC,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",157,27,12.71,0.39,5.27,0,8.64,11,0,2594,1634,46,254,0,660
2019,9,EV,ExpressJet Airlines LLC,JAX,"Jacksonville, FL: Jacksonville International",25,3,0.18,0,2.82,0,0,3,0,123,11,0,112,0,0
2019,9,EV,ExpressJet Airlines LLC,LAN,"Lansing, MI: Capital Region International",22,3,0.06,0,0.26,0,2.68,0,0,174,3,0,12,0,159
2019,9,EV,ExpressJet Airlines LLC,LBB,"Lubbock, TX: Lubbock Preston Smith International",60,10,2.18,0.59,3.21,0,4.02,3,0,890,116,71,355,0,348
2019,9,EV,ExpressJet Airlines LLC,LCH,"Lake Charles, LA: Lake Charles Regional",60,12,5.44,0,2.42,0,4.14,3,0,846,530,0,86,0,230
2019,9,EV,ExpressJet Airlines LLC,LEX,"Lexington, KY: Blue Grass",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,9,EV,ExpressJet Airlines LLC,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",111,20,6.51,0,8.58,0,4.91,8,0,1659,713,0,413,0,533
2019,9,EV,ExpressJet Airlines LLC,LGA,"New York, NY: LaGuardia",137,40,6.54,0,25.53,0,7.93,1,0,2428,569,0,1411,0,448
2019,9,EV,ExpressJet Airlines LLC,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",89,25,8,1.9,9.29,0,5.81,7,1,1122,410,186,290,0,236
2019,9,EV,ExpressJet Airlines LLC,LRD,"Laredo, TX: Laredo International",84,8,5.39,0,0.51,0,2.1,6,0,430,305,0,19,0,106
2019,9,EV,ExpressJet Airlines LLC,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,9,EV,ExpressJet Airlines LLC,MCI,"Kansas City, MO: Kansas City International",87,23,8.84,0,11.77,0,2.39,5,0,1036,554,0,416,0,66
2019,9,EV,ExpressJet Airlines LLC,MEM,"Memphis, TN: Memphis International",148,34,16.46,0.33,5.15,0,12.06,5,0,2717,1429,9,287,0,992
2019,9,EV,ExpressJet Airlines LLC,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",45,2,1.64,0,0.18,0,0.18,6,0,112,92,0,10,0,10
2019,9,EV,ExpressJet Airlines LLC,MKE,"Milwaukee, WI: General Mitchell International",26,4,2.66,0,0.42,0,0.93,1,0,168,113,0,18,0,37
2019,9,EV,ExpressJet Airlines LLC,MLU,"Monroe, LA: Monroe Regional",55,12,4.37,0.68,2.85,0,4.1,2,0,2221,1800,104,119,0,198
2019,9,EV,ExpressJet Airlines LLC,MOB,"Mobile, AL: Mobile Regional",56,7,3.2,0,3.18,0,0.62,4,0,461,234,0,179,0,48
2019,9,EV,ExpressJet Airlines LLC,MSN,"Madison, WI: Dane County Regional-Truax Field",30,10,0.14,0,5.17,0,4.69,0,0,338,3,0,187,0,148
2019,9,EV,ExpressJet Airlines LLC,MSP,"Minneapolis, MN: Minneapolis-St Paul International",65,16,3.41,0.98,5.72,0,5.89,4,0,1826,1228,252,115,0,231
2019,9,EV,ExpressJet Airlines LLC,OKC,"Oklahoma City, OK: Will Rogers World",40,10,4.32,0,2.03,0,3.65,0,0,835,268,0,225,0,342
2019,9,EV,ExpressJet Airlines LLC,OMA,"Omaha, NE: Eppley Airfield",15,2,0.81,0,1.19,0,0,1,0,33,13,0,20,0,0
2019,9,EV,ExpressJet Airlines LLC,ORD,"Chicago, IL: Chicago O'Hare International",1394,338,31.9,4.56,174.05,0,127.49,46,1,36271,5026,525,21382,0,9338
2019,9,EV,ExpressJet Airlines LLC,ORF,"Norfolk, VA: Norfolk International",24,7,4.06,0,2.09,0,0.85,1,0,429,307,0,77,0,45
2019,9,EV,ExpressJet Airlines LLC,PIT,"Pittsburgh, PA: Pittsburgh International",3,1,1,0,0,0,0,0,0,86,86,0,0,0,0
2019,9,EV,ExpressJet Airlines LLC,PNS,"Pensacola, FL: Pensacola International",119,31,14.73,0,8.31,0,7.96,3,0,2355,1079,0,553,0,723
2019,9,EV,ExpressJet Airlines LLC,PWM,"Portland, ME: Portland International Jetport",60,18,9.18,0.36,4.72,0,3.74,1,0,1542,707,30,270,0,535
2019,9,EV,ExpressJet Airlines LLC,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",30,11,7.78,0,3.22,0,0,1,0,724,647,0,77,0,0
2019,9,EV,ExpressJet Airlines LLC,RIC,"Richmond, VA: Richmond International",139,25,10.93,0.51,5.6,0,7.96,6,0,2920,1963,42,360,0,555
2019,9,EV,ExpressJet Airlines LLC,SAV,"Savannah, GA: Savannah/Hilton Head International",59,17,4.85,0,2.51,0,9.64,6,0,1423,608,0,194,0,621
2019,9,EV,ExpressJet Airlines LLC,SBN,"South Bend, IN: South Bend International",55,10,4.57,0,4.5,0,0.93,3,0,569,245,0,185,0,139
2019,9,EV,ExpressJet Airlines LLC,SDF,"Louisville, KY: Louisville Muhammad Ali International",38,4,1.37,0,1.63,0,1,1,0,319,178,0,117,0,24
2019,9,EV,ExpressJet Airlines LLC,SGF,"Springfield, MO: Springfield-Branson National",83,15,2.86,1,3.93,0,7.21,4,0,879,180,83,130,0,486
2019,9,EV,ExpressJet Airlines LLC,SHV,"Shreveport, LA: Shreveport Regional",112,21,7,0.42,8.85,0,4.72,7,0,922,356,59,272,0,235
2019,9,EV,ExpressJet Airlines LLC,STL,"St. Louis, MO: St Louis Lambert International",169,43,14.41,0,9.18,0,19.41,6,0,2524,920,0,334,0,1270
2019,9,EV,ExpressJet Airlines LLC,SYR,"Syracuse, NY: Syracuse Hancock International",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,9,EV,ExpressJet Airlines LLC,TUL,"Tulsa, OK: Tulsa International",60,14,3.18,2,4.1,0,4.73,0,0,1054,292,400,96,0,266
2019,9,EV,ExpressJet Airlines LLC,TVC,"Traverse City, MI: Cherry Capital",19,4,0.77,0,2.23,0,1,1,0,92,30,0,47,0,15
2019,9,EV,ExpressJet Airlines LLC,TYS,"Knoxville, TN: McGhee Tyson",145,51,24.5,0.65,13.03,0,12.83,5,0,3818,2186,33,557,0,1042
2019,9,EV,ExpressJet Airlines LLC,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",70,10,1.82,0,3.83,0,4.35,4,0,643,240,0,127,0,276
2019,9,EV,ExpressJet Airlines LLC,XNA,"Fayetteville, AR: Northwest Arkansas Regional",92,18,5.73,0.75,8.02,0,3.5,5,0,1163,356,134,322,0,351
2019,9,F9,Frontier Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",16,2,1.82,0,0.18,0,0,0,0,76,70,0,6,0,0
2019,9,F9,Frontier Airlines Inc.,ALB,"Albany, NY: Albany International",40,2,0.19,0,0,0,1.81,2,0,52,5,0,0,0,47
2019,9,F9,Frontier Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",350,76,25.18,0,22.63,0,28.19,3,4,5006,1577,0,939,0,2490
2019,9,F9,Frontier Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",315,45,7.41,0,18.02,0,19.58,3,0,3242,690,0,815,0,1737
2019,9,F9,Frontier Airlines Inc.,BDL,"Hartford, CT: Bradley International",40,2,1.16,0,0.84,0,0,2,0,36,20,0,16,0,0
2019,9,F9,Frontier Airlines Inc.,BFM,"Mobile, AL: Mobile Downtown",21,4,1.92,0,2.08,0,0,2,0,578,264,0,314,0,0
2019,9,F9,Frontier Airlines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",15,2,0.21,0,0.79,0,1,0,0,99,17,0,65,0,17
2019,9,F9,Frontier Airlines Inc.,BIL,"Billings, MT: Billings Logan International",13,3,0.23,0,0.37,0,2.39,0,0,118,11,0,17,0,90
2019,9,F9,Frontier Airlines Inc.,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",13,2,0.03,0,1,0,0.97,1,0,197,5,0,16,0,176
2019,9,F9,Frontier Airlines Inc.,BKG,"Branson, MO: Branson Airport",34,3,0.15,0,1.89,0,0.96,1,0,314,6,0,61,0,247
2019,9,F9,Frontier Airlines Inc.,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",26,5,1.68,0,1.47,0,1.85,2,0,250,100,0,46,0,104
2019,9,F9,Frontier Airlines Inc.,BNA,"Nashville, TN: Nashville International",110,19,7.06,0,2.85,0,9.09,2,0,1668,561,0,110,0,997
2019,9,F9,Frontier Airlines Inc.,BOI,"Boise, ID: Boise Air Terminal",8,1,0,0,1,0,0,0,0,15,0,0,15,0,0
2019,9,F9,Frontier Airlines Inc.,BOS,"Boston, MA: Logan International",77,10,1.41,0,3.62,0,4.97,3,0,463,48,0,86,0,329
2019,9,F9,Frontier Airlines Inc.,BTV,"Burlington, VT: Burlington International",13,1,0.12,0,0,0,0.88,0,0,127,15,0,0,0,112
2019,9,F9,Frontier Airlines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",59,5,2,0,2.05,0,0.95,2,0,292,115,0,137,0,40
2019,9,F9,Frontier Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",30,3,2,0,0,0,1,1,0,128,69,0,0,0,59
2019,9,F9,Frontier Airlines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",17,2,1,0,0,0,1,0,0,209,119,0,0,0,90
2019,9,F9,Frontier Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",53,4,2,0,0,0,2,4,0,146,53,0,0,0,93
2019,9,F9,Frontier Airlines Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",21,1,0,0,1,0,0,0,0,15,0,0,15,0,0
2019,9,F9,Frontier Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",260,56,20.86,0.02,17.82,0,17.31,6,1,3045,1009,2,770,0,1264
2019,9,F9,Frontier Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",156,28,8.12,0.64,9.61,0,9.63,4,0,1460,535,63,277,0,585
2019,9,F9,Frontier Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",29,3,0.75,0,2,0,0.25,1,0,135,27,0,99,0,9
2019,9,F9,Frontier Airlines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",131,19,11.77,0,4.67,0,2.56,1,0,703,435,0,190,0,78
2019,9,F9,Frontier Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",274,52,21.46,0,11.76,0,18.78,5,0,3609,1458,0,432,0,1719
2019,9,F9,Frontier Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",90,13,4.6,0.9,1.39,0,6.12,0,0,658,289,60,54,0,255
2019,9,F9,Frontier Airlines Inc.,DEN,"Denver, CO: Denver International",2537,486,112.08,4.05,216.73,0,153.14,29,3,31540,8522,269,10342,0,12407
2019,9,F9,Frontier Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",114,16,8.45,0,3.13,0,4.42,2,0,805,400,0,134,0,271
2019,9,F9,Frontier Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",17,5,0.3,0,0,0,4.7,0,0,414,25,0,0,0,389
2019,9,F9,Frontier Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",101,15,8,0,4.1,0,2.9,2,1,1082,597,0,120,0,365
2019,9,F9,Frontier Airlines Inc.,ELP,"El Paso, TX: El Paso International",17,1,0.94,0,0.06,0,0,0,0,31,29,0,2,0,0
2019,9,F9,Frontier Airlines Inc.,FAR,"Fargo, ND: Hector International",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,9,F9,Frontier Airlines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",13,2,0.03,0,0,0,1.98,0,0,129,1,0,0,0,128
2019,9,F9,Frontier Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",64,10,6.24,0,1.85,0,1.91,4,0,522,393,0,48,0,81
2019,9,F9,Frontier Airlines Inc.,FSD,"Sioux Falls, SD: Joe Foss Field",17,3,2.12,0,0.88,0,0,0,0,81,58,0,23,0,0
2019,9,F9,Frontier Airlines Inc.,GEG,"Spokane, WA: Spokane International",26,6,0.03,0,1.6,0,4.38,0,0,595,2,0,171,0,422
2019,9,F9,Frontier Airlines Inc.,GRB,"Green Bay, WI: Green Bay Austin Straubel International",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,9,F9,Frontier Airlines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",34,5,4,0,0,0,1,2,0,226,190,0,0,0,36
2019,9,F9,Frontier Airlines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",31,5,3.27,0,1.23,0,0.5,1,0,200,148,0,33,0,19
2019,9,F9,Frontier Airlines Inc.,HRL,"Harlingen/San Benito, TX: Valley International",18,1,1,0,0,0,0,0,0,19,19,0,0,0,0
2019,9,F9,Frontier Airlines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",24,2,0.43,0,1.57,0,0,1,0,57,15,0,42,0,0
2019,9,F9,Frontier Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",103,18,8.48,0.26,5.81,0,3.44,3,0,1306,734,20,274,0,278
2019,9,F9,Frontier Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",126,44,14.23,1,17.63,0,11.14,5,0,2659,1018,41,730,0,870
2019,9,F9,Frontier Airlines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",13,2,1.32,0,0,0,0.68,0,0,64,39,0,0,0,25
2019,9,F9,Frontier Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",60,6,1.46,0,0.82,0,3.72,3,0,300,92,0,47,0,161
2019,9,F9,Frontier Airlines Inc.,ISP,"Islip, NY: Long Island MacArthur",117,8,2.3,0,3.7,0,2,6,0,526,79,0,129,0,318
2019,9,F9,Frontier Airlines Inc.,JAC,"Jackson, WY: Jackson Hole",10,3,2.11,0,0,0,0.89,0,0,73,41,0,0,0,32
2019,9,F9,Frontier Airlines Inc.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",18,5,0.28,0,1.24,0,3.48,2,0,868,56,0,146,0,666
2019,9,F9,Frontier Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",88,15,6.75,0,3.82,0,4.43,3,0,1192,591,0,101,0,500
2019,9,F9,Frontier Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",982,282,53.1,0.15,107.72,0,121.03,12,1,16403,3487,6,4104,0,8806
2019,9,F9,Frontier Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",111,26,10.55,0.13,5.7,0,9.62,0,0,1085,329,10,171,0,575
2019,9,F9,Frontier Airlines Inc.,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",9,2,0.47,0,0.53,0,1,0,0,39,7,0,8,0,24
2019,9,F9,Frontier Airlines Inc.,LGA,"New York, NY: LaGuardia",90,22,1.11,0,17.38,0,3.51,0,1,1123,25,0,954,0,144
2019,9,F9,Frontier Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",17,3,0.15,0,1.21,0,1.65,0,0,79,7,0,26,0,46
2019,9,F9,Frontier Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",43,5,3.05,0.21,0.79,0,0.95,1,1,480,329,12,44,0,95
2019,9,F9,Frontier Airlines Inc.,MCO,"Orlando, FL: Orlando International",983,118,29.77,0.35,39.28,0,48.6,97,0,7712,1693,43,1524,0,4452
2019,9,F9,Frontier Airlines Inc.,MDT,"Harrisburg, PA: Harrisburg International",26,4,1.94,0,1.06,0,1,2,0,210,112,0,18,0,80
2019,9,F9,Frontier Airlines Inc.,MEM,"Memphis, TN: Memphis International",27,4,1.29,0,0.31,0,2.4,1,0,105,38,0,14,0,53
2019,9,F9,Frontier Airlines Inc.,MIA,"Miami, FL: Miami International",89,20,11.99,0,4.15,0,3.86,2,0,1218,592,0,265,0,361
2019,9,F9,Frontier Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",107,26,8.3,0,5.94,0,11.76,3,0,1479,388,0,360,0,731
2019,9,F9,Frontier Airlines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",35,10,5.88,0,2.65,0,1.47,0,0,469,279,0,86,0,104
2019,9,F9,Frontier Airlines Inc.,MSO,"Missoula, MT: Missoula International",17,6,1.26,0,2.84,0,1.89,0,0,124,30,0,59,0,35
2019,9,F9,Frontier Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",165,33,12.15,0.28,5.93,0,14.65,3,0,1906,895,10,222,0,779
2019,9,F9,Frontier Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",93,17,7.06,0,4.13,0,5.81,2,0,786,362,0,87,0,337
2019,9,F9,Frontier Airlines Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",48,7,1.75,0,2.82,0,2.42,5,0,304,105,0,95,0,104
2019,9,F9,Frontier Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",13,1,0.66,0,0.34,0,0,0,0,74,49,0,25,0,0
2019,9,F9,Frontier Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",34,4,1.34,0,0.54,0,2.11,0,0,421,146,0,15,0,260
2019,9,F9,Frontier Airlines Inc.,ONT,"Ontario, CA: Ontario International",86,15,7.05,0.53,2.71,0,4.71,1,0,1291,772,10,115,0,394
2019,9,F9,Frontier Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",267,62,16.67,0.11,30.84,0,14.38,10,2,4666,959,18,2017,0,1672
2019,9,F9,Frontier Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",29,4,2.41,0,0.06,0,1.53,0,0,167,88,0,5,0,74
2019,9,F9,Frontier Airlines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",39,4,1.02,0,2.98,0,0,3,0,200,49,0,151,0,0
2019,9,F9,Frontier Airlines Inc.,PDX,"Portland, OR: Portland International",56,17,8.1,0.23,2.52,0,6.15,0,0,821,327,18,100,0,376
2019,9,F9,Frontier Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",558,108,22.34,1,40.77,0,43.89,19,0,6896,1262,52,2174,0,3408
2019,9,F9,Frontier Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",192,40,19.95,1.34,10.98,0,7.74,2,0,2429,1143,91,622,0,573
2019,9,F9,Frontier Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,9,F9,Frontier Airlines Inc.,PNS,"Pensacola, FL: Pensacola International",26,5,2.23,0,1.77,0,1,0,0,278,195,0,59,0,24
2019,9,F9,Frontier Airlines Inc.,PVD,"Providence, RI: Theodore Francis Green State",62,5,1.97,0,0.96,0,2.07,5,0,373,110,0,62,0,201
2019,9,F9,Frontier Airlines Inc.,PWM,"Portland, ME: Portland International Jetport",39,2,0,0,2,0,0,1,0,57,0,0,57,0,0
2019,9,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",319,42,17.47,0,7.19,0,17.34,4,0,3112,1576,0,228,0,1308
2019,9,F9,Frontier Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",13,1,0,0,0,0,1,0,0,65,0,0,0,0,65
2019,9,F9,Frontier Airlines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",107,15,5.47,0,5.26,0,4.27,0,0,1159,515,0,438,0,206
2019,9,F9,Frontier Airlines Inc.,SAN,"San Diego, CA: San Diego International",140,27,7.41,0.81,4.78,0,14.01,2,0,1586,322,17,143,0,1104
2019,9,F9,Frontier Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",151,30,17.95,0,3.59,0,8.47,1,0,2579,1363,0,273,0,943
2019,9,F9,Frontier Airlines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",22,5,1.27,0,0.14,0,3.59,1,0,602,157,0,30,0,415
2019,9,F9,Frontier Airlines Inc.,SBA,"Santa Barbara, CA: Santa Barbara Municipal",13,2,1.04,0,0,0,0.96,0,0,337,112,0,0,0,225
2019,9,F9,Frontier Airlines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",17,1,0,0,0,0,1,0,0,69,0,0,0,0,69
2019,9,F9,Frontier Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",72,10,3.33,0.83,3.4,0,2.45,0,0,422,182,19,128,0,93
2019,9,F9,Frontier Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",152,76,14.14,0,50.41,0,11.45,3,0,7090,1183,0,4635,0,1272
2019,9,F9,Frontier Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",44,5,1.76,0,0.67,0,2.58,0,0,234,66,0,34,0,134
2019,9,F9,Frontier Airlines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",138,22,5.96,0,15.12,0,0.93,5,2,972,329,0,604,0,39
2019,9,F9,Frontier Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",129,26,7.62,1,5.42,0,11.97,0,0,1274,306,53,225,0,690
2019,9,F9,Frontier Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",46,15,4.84,0,6.02,0,4.14,0,0,956,449,0,215,0,292
2019,9,F9,Frontier Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",60,4,1.59,0,1,0,1.41,0,0,102,44,0,25,0,33
2019,9,F9,Frontier Airlines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",9,1,0.67,0,0.33,0,0,0,0,18,12,0,6,0,0
2019,9,F9,Frontier Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",116,26,9.86,0,4.41,0,11.73,3,0,1848,706,0,192,0,950
2019,9,F9,Frontier Airlines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",56,8,1.16,0,1.06,0,5.79,1,0,1091,203,0,44,0,844
2019,9,F9,Frontier Airlines Inc.,TPA,"Tampa, FL: Tampa International",229,40,18.75,1,5.9,0,14.35,1,0,2734,1196,76,298,0,1164
2019,9,F9,Frontier Airlines Inc.,TTN,"Trenton, NJ: Trenton Mercer",270,28,4,0.05,7.18,0,16.77,7,0,1924,293,3,276,0,1352
2019,9,F9,Frontier Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",13,2,0,0,1,0,1,0,0,73,0,0,41,0,32
2019,9,F9,Frontier Airlines Inc.,TYR,"Tyler, TX: Tyler Pounds Regional",13,1,0,0,0,0,1,0,0,30,0,0,0,0,30
2019,9,F9,Frontier Airlines Inc.,TYS,"Knoxville, TN: McGhee Tyson",17,3,0.24,0,0.95,0,1.82,0,0,191,17,0,63,0,111
2019,9,F9,Frontier Airlines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas Regional",13,1,0.12,0,0.31,0,0.57,0,0,93,11,0,29,0,53
2019,9,G4,Allegiant Air,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",67,4,1.98,0,0.15,0,1.87,3,0,326,92,0,16,0,218
2019,9,G4,Allegiant Air,ABQ,"Albuquerque, NM: Albuquerque International Sunport",9,3,1.6,0,0.4,0,1,0,0,116,72,0,6,0,38
2019,9,G4,Allegiant Air,ALB,"Albany, NY: Albany International",45,2,0.92,0,1.08,0,0,0,0,104,45,0,59,0,0
